Time,dir_x,dir_y,dir_z
48285613333317.98,-0.6816984356214072,0.5652698532835913,0.46449675546775704
9945149333333.719,0.5199809900296387,0.843931886190566,0.13190428908352558
4683519333333.1455,-0.09085689009968914,0.39140781258477436,-0.915720999960695
14688331333330.717,0.8265178227449737,-0.16893733336386554,0.536962257594344
5660752666666.788,-0.6538597366272489,0.6503252642986967,0.386709833638317
576053333333.3367,0.8213831276226689,-0.2378773797993621,0.518405352824016
222191999999.99942,0.15552354431998908,-0.5649368578787803,0.8103448486738218
431011333333.3353,-0.17269272042976685,0.9812103220332534,-0.08604375773968576
1863944000000.0432,-0.8000133954125367,0.5930018627151892,-0.09125435867299703
8444324666667.669,-0.4368116752019404,-0.8121932400862718,-0.38670104882898637
8204645333334.26,0.6117744989047965,0.699216569276417,0.36990289501314066
4005627999999.7837,0.2358024284639505,-0.3115525543751884,0.9205065022001739
872309333333.325,0.7300718775829063,-0.3164475826116099,0.6056863718310312
12405719999998.828,0.5629246347302421,-0.6330892471639804,0.5313321566959486
4387263333333.0566,-0.3110451156075134,-0.9384686021439546,0.1500920345877168
1267317333333.3293,-0.3406279751789381,-0.48795155964152076,0.8036640205763252
1176794666666.6555,0.2960750213240473,-0.6492346575769486,0.7005954190179287
5703956666666.802,0.3698140071277257,-0.7876361892851457,-0.49281521228601344
14489798666664.176,0.3979785993577681,0.7837148267141482,0.47686906467251755
3589017999999.8496,-0.040448139713291274,0.882475814117487,0.46861539186353296
1545057333333.3513,-0.42411511107103567,-0.8424246042148925,-0.33233591255623396
1633522666666.6917,-0.9389819539689677,-0.3439623322166215,-0.001674555678943257
368262666666.6674,0.9017044234056487,0.4090891949966088,-0.13991126955221755
2262038000000.0596,0.2966829309028704,0.813320274699323,-0.5004891300257184
12757523999998.605,0.9809203685280987,0.002353725232588056,0.19439570618773572
3971681999999.789,-0.5918431204007516,-0.7827254951056537,0.1925162854044058
1520369333333.3494,0.49934774544874966,0.15188389947083256,-0.852984824130409
855850666666.6589,-0.727548492437669,0.5831770582388018,0.36135537894932757
975175999999.9875,0.5621556857955612,-0.27546181036893974,0.7798088073085534
4822389333333.189,0.505534148259279,-0.6465105648362168,0.57136618249501
40209551333338.42,0.44657514022849026,-0.34069223806510956,0.8273448150874525
3565358666666.52,-0.4936044177668901,-0.1025624046449202,0.8636177579892976
3456319999999.8706,-0.8644642741690793,0.47130498475238847,-0.17485173728870285
1406187333333.3403,0.227286730643474,0.6084726782562384,0.7603300216939228
17753757999995.75,0.18917786661168734,0.7690236293991638,-0.6105852865980217
4104379999999.768,-0.1669149990107677,0.9685189204355754,-0.18469023759674807
517419333333.33704,-0.02272233926600706,0.22195236661655815,0.9747927175823532
560623333333.3373,-0.501112558381926,-0.045699103094512375,0.8641746327035282
12694775333331.979,0.46092289964437033,0.7653571597730574,0.44919761638675726
1265259999999.9958,0.005535740021477317,0.5778906566554421,0.8160954261192477
3368883333333.218,0.2921034733099798,-0.5522929409184294,-0.7807996338958658
631601333333.3345,-0.11375971744456954,0.9081827466457257,-0.4028186010873347
40358708000004.71,0.36132907978060347,-0.6090774142634136,0.706021245812827
39201458000007.64,-0.24260168860005532,-0.9387735419029232,-0.24463985307272051
239679333333.33258,-0.4745684415879087,0.709737288303113,-0.5206320925960746
570910000000.0035,-0.8079198997796794,-0.5892776015237605,-0.004164598707793399
383692666666.6677,0.18043441522171025,-0.8948845624757513,0.40819730725003867
192360666666.66638,-0.5300329459481238,0.8295654579586408,-0.1757447785040105
1932864666666.7153,-0.18163300996857887,-0.8426357759144839,0.5069264234962998
822933333333.3269,-0.18531673969302853,-0.9628070392505628,0.1966222549944734
1947266000000.0498,0.3473527195155206,-0.6353506231631286,-0.6896924487707519
15559611999996.832,0.10633739506201874,0.9526829213479955,-0.2847588625192785
1384585333333.3386,-0.6261945758787125,0.3273345727922861,-0.7076244983004552
930943333333.3226,0.7036476752161053,-0.5186520241934635,0.48567481606831686
7671796000000.758,0.9185380407060252,0.2385446359529357,-0.3152527944904182
259223999999.99905,0.05011702962332027,-0.9521960764638854,-0.3013484947838929
15085396666663.799,0.8457218467073342,0.5318642920554827,-0.043300494665265976
5445761333333.387,-0.7755171809460114,-0.5070799402149315,0.37608913343670647
2527434000000.0176,-0.2782770046686779,0.8858151151174505,-0.3713401277832584
66131951333272.8,-0.5280248724147497,0.1021084242371929,-0.8430679710504869
958717333333.3215,-0.15189564267676572,0.9808920302285385,0.1215670134944018
1248801333333.328,0.5416151102013251,0.43252669263905846,0.7208146312030048
2326844000000.0493,-0.32065170480201416,-0.8927418100931441,0.31653521876590385
2667332666666.662,-0.3127270129348935,0.7547149008690753,-0.5767211057235557
9518252666667.322,-0.1960868365669909,0.8946790009522773,-0.4013719444358126
2044989333333.3909,0.7351481906120435,-0.6668047896142985,-0.12218228344268933
82870415333325.38,-0.5282780967813779,0.5375319211284972,-0.657253137100883
754012666666.663,0.2636958896706881,0.8372455298633538,-0.47904530108812926
8293110666667.621,-0.24536242130268707,0.7441928669602356,-0.621268266514545
686120666666.6656,0.4805486305810734,0.23171540152205258,0.8458019782101063
696407333333.3319,0.3860134723713646,-0.7853217481792579,0.48400759393265314
778700666666.662,0.4969626439880216,0.8674068768517421,0.02516824329868239
2661160666666.663,0.514999418876318,-0.5268285463706531,-0.676185833396441
557537333333.3374,0.19413723329260987,-0.8349809009712412,-0.514895746401876
1108902666666.6501,-0.5611065278236376,-0.4849687530758859,0.6707941360609244
8133667333334.237,0.6699500789441001,0.41211103041532904,0.6175203562092588
415581333333.335,-0.008388186258182394,-0.7589432771251888,-0.6511027111276506
774585999999.9955,0.4876091237876151,0.5356353939477431,0.6894433023458275
907283999999.9902,-0.7501815996835568,-0.260658702050931,-0.607687920351675
67527851999935.93,0.1104536546979157,-0.28197469308282025,0.9530426342114622
675833999999.9994,-0.04532865654200733,0.9967239656424114,-0.06698245449490381
3439861333333.2065,-0.5615942380795756,-0.6113727376008704,0.5575260419695551
1553286666666.6853,0.4410773303634304,-0.5997329999732773,0.6676609299506167
757098666666.6628,0.44303994996988355,-0.566820481985888,0.6945719141543003
1127418666666.6516,-0.4662895373699794,0.8678626976861692,-0.17143046784097504
5622692000000.109,0.6712666651407515,0.4380047019168556,0.597957310658161
461871333333.33594,0.02215025954524355,-0.6157787039689243,-0.7876077410363804
8014342000000.866,0.19502701218568336,0.8353053900280485,-0.5140324599750632
2774313999999.9785,-0.04904135966224611,-0.9961194874250323,0.07308154222900076
5250314666666.658,0.9969438257907975,-0.06213939469234443,0.047346634990006464
439240666666.6688,0.13220766655090382,-0.9783013362510288,-0.1595231280868592
453642000000.00244,-0.23793670637238146,-0.007499023045772338,-0.9712517121807416
452613333333.33575,0.5292388435759509,-0.766721144414916,0.36337987445299147
1426760666666.6753,0.8677176022081641,0.15032435960942583,-0.4737813311287502
1142848666666.6528,0.04358708185922519,0.6242116979266675,-0.7800384108917355
8760125333334.436,-0.19289897252409874,-0.7121422225935384,0.6750136600089529
1494652666666.6807,-0.7015981729747508,-0.6970569222944808,-0.1478906716457722
6391106000000.353,0.7864579643761122,-0.6068140289653833,0.1151546982114966
437183333333.33545,0.2607369571356162,0.4547191895945637,-0.8516141719100987
19844008666665.062,-0.45020483873068373,-0.47739596486644487,0.754591741216875
10305182666666.824,-0.5209409559039532,-0.6132169659249805,-0.5937890813779223
18482053999996.67,-0.9465611821320253,-0.3214879774477599,-0.025834257050888265
1743590000000.0337,0.3012879904777248,-0.4109895289012752,0.8604145244749197
6852977333333.832,-0.5060981555212034,0.7811595887303596,0.36558768293345323
1863944000000.0432,-0.6405051475367464,-0.6754231007811364,0.3654542254648665
1241600666666.6606,-0.1196694867435489,0.07183857264215508,-0.9902113074608234
1792966000000.0376,-0.49107347729624484,-0.8710683126196054,0.009318510943713276
7916618666667.502,-0.16852258556428534,0.12740241038172104,-0.9774296721420195
3978882666666.4546,-0.8750118356771817,-0.18304232718980454,-0.448162686846852
889796666666.6576,-0.9263523673568741,-0.3502410450077616,0.13857309220835723
975175999999.9875,0.8619167866762429,-0.4089804522056802,0.2997239439206305
510218666666.6702,0.9697077629856204,0.23361019922903772,0.07136616300175613
2127282666666.7307,-0.6879582605882698,0.559434587448738,0.4623271288324129
333288000000.00006,0.6627378412887205,0.7329678040631887,-0.15341692191786982
11197036666666.26,0.506116353714805,0.36911733311377254,0.7794861325882627
10042872666666.99,0.9012483301695754,-0.36632609283211176,0.2314230780992057
913455999999.99,-0.6371102191580365,0.5020270881049955,-0.5848584200071141
1577974666666.6873,-0.8067102697701724,0.5769787134452413,-0.12772668037027324
6744967333333.798,-0.7492744065318797,0.2258646625313412,0.6225536265542935
1290976666666.6646,-0.5346006815222327,-0.6641105975869201,-0.52264636752656
132698000000.00024,0.5825690404093478,-0.6843992461556133,0.4384187325128339
213962666666.66617,0.18664922239166792,-0.5010408357538322,0.8450562991231336
8453582666667.672,0.16007854797126325,-0.6677911599313412,0.7269317885448165
2341245333333.3804,-0.901612997900458,0.18242455013794415,-0.39219291875799756
10905923999999.777,0.5721599607251387,-0.41336966209371595,-0.7083491383516569
8607882666667.721,0.6705328473753186,7.053519991751864e-05,-0.741879839067981
280825999999.999,0.7238261562986192,0.1236656511669166,-0.6788096214546677
370320000000.0008,0.5773385928295073,0.807946604124451,0.11790858371387625
1162393333333.321,-0.2149249916329478,-0.9688453090026562,-0.12306914802307234
352832666666.6671,0.7142256433063741,-0.6329175525121118,-0.29882620729392917
228363999999.99936,0.23174313270280417,0.7211110497329611,-0.6529119193261197
433068666666.6687,-0.08186466745473758,-0.09403053746461028,0.9921977798033221
54068777333303.336,-0.5726867192605027,-0.604039562490201,-0.5542257017942138
19151715999997.52,0.09218496045461272,-0.24655775583242814,0.9647337488161478
152242666666.66678,0.5227305599791015,-0.580959679901754,-0.6238899037429493
2620014000000.003,-0.9879511336663597,0.1438608042109979,-0.05706685990239557
10162198000000.248,0.4414234190353889,0.860146054865312,0.255527159861231
1887603333333.3784,0.7760833080356477,-0.5211369638062211,0.3551210553364572
5736874000000.1455,0.8072678020878626,0.3069285488672431,0.504096778012397
1570774000000.02,-0.2601877282930028,-0.9483908585462872,-0.1812653454788382
900083333333.3239,-0.07131193832599204,0.7722070093275804,-0.6313564303921708
965917999999.9879,0.29518354570474536,0.9542287424609576,-0.04810593941036978
9195251333334.193,-0.5071523747917369,-0.8422321722947479,-0.18286999943886872
1528598666666.6833,0.677487077306403,-0.652785689388159,-0.3389426261373065
3282475333333.2314,0.34240162082134895,-0.8381794804358149,-0.42451889078727745
1742561333333.367,0.5462922366713556,0.8213368670919663,-0.16422710771416904
1369155333333.3374,0.23332314493240225,-0.11665027525532157,0.965377140459474
7513381333334.041,0.7865657522632893,0.4868526098117469,-0.37985372669749684
367234000000.00073,0.30719089287838264,-0.9202969010212327,0.24225476115712863
5645322666666.783,-0.7737210570047205,0.6223376496589275,0.11853934268630062
799273999999.9945,0.9361540462784174,0.339715171141813,0.09060465844886578
540050000000.00415,-0.10152017907163663,0.5937937924523183,0.7981870615879187
931971999999.9893,0.3994690176307358,-0.3078259702246092,-0.8635205127895995
54075977999969.984,0.7086770865494377,-0.2735709091726741,-0.6503351018161616
2061448000000.0588,-0.5938992563040217,-0.19573550906038484,-0.7803661216726427
211905333333.33286,-0.5883198444974458,0.3479171999724564,0.7299543701724287
14203829333331.023,0.6616749654725214,0.7377329906265232,0.13392637756687042
23919586000003.555,-0.11129102342060859,0.9933361030094671,0.029961551427769795
740639999999.9968,-0.5058386271351079,-0.018255634774115955,0.8624349338338884
21823163333334.234,0.8827350197686112,0.3099362554492213,-0.3531549269544807
1475108000000.0125,-0.6086106959913161,0.5866732998535994,-0.5342353975204697
42853224666665.06,0.9454544016814002,0.05725019424420099,-0.3206842521862694
2161228666666.7334,0.49369270404478016,0.6212205046920954,0.6085660182125283
2382392000000.0405,0.8627160974313789,-0.4641082208070884,0.20080959790819386
247908666666.66583,-0.9729684725993002,-0.007960294700059302,0.23080074747728418
20218443333332.203,0.7936120779098913,-0.5655457005518014,0.22436116059362132
4258679999999.7437,-0.15840510818754122,-0.7968014826964492,-0.5831082394142904
24771322000004.633,0.2825323460228025,0.32533585983020347,-0.9024034861188168
659375333333.3334,0.3946712029970941,0.8954830451716513,0.2057784180494462
297284666666.666,-0.0417496798024438,0.9956490136160521,-0.0833066979406567
1779593333333.3699,0.7247215988418377,-0.6671299002838753,0.1723841649321567
1042039333333.3182,0.13114777533912383,-0.9887031439822422,0.07256965001450899
500960666666.67004,0.18805086898469484,-0.8061958325614005,0.5609680474275978
373406000000.00085,-0.36503730693847547,-0.5457793847991911,-0.7542364534224806
1283775999999.9973,-0.5553553422386163,0.19913317581512927,-0.8074196072283668
2319643333333.384,0.6944924669312112,-0.631578028082367,-0.34465839293333556
886710666666.6577,-0.48635259664337605,0.8605601612361344,0.15131873853387745
70225015999929.1,-0.4162004119704365,0.6668789576049288,-0.6181016688049004
497874666666.67,-0.32618022912133793,0.9199573211320395,-0.21745111042694876
491702666666.66986,-0.00787235590987164,0.9992263524640165,-0.03853209770938304
4109523333333.1006,-0.269740326176321,-0.22598571978276588,-0.9360398553953551
542107333333.3375,-0.07064799461197532,0.9940191333199341,0.08327558736624563
26967525333340.746,0.7760472224984041,0.04844444520454315,0.6288114536022198
3677483333333.169,-0.385066553072263,-0.9228082718060721,0.012191931403056744
299341999999.9994,-0.6662724291684168,-0.24782932238604935,-0.7033218872576685
16944197333329.29,-0.5509225469870509,0.8240096015858475,0.132259304835741
1512140000000.0154,0.6968741778398234,0.21773287714662254,0.6833438186370928
967975333333.3212,-0.710820379472686,-0.40752547967585123,-0.5732864655137728
25602484666672.35,-0.7534230050240562,0.6015057536388267,-0.26560234155577045
799273999999.9945,0.48014165156857114,0.5593519685973665,0.6757139702975332
1963724666666.7178,-0.6852406203884045,0.35988529155400284,-0.6331886520562453
1698328666666.6968,0.3364712081077197,0.43873386949767135,-0.8332464928639856
8471070000001.011,-0.9201472136528861,0.014478519332582495,-0.3913048398432686
171787333333.33325,-0.5601109137409765,-0.08612890879105153,0.823928137266055
19098225333330.785,-0.1939741615608655,-0.6288995785135741,0.7529006207941444
305513999999.9995,-0.7205508498927299,0.6821609419435108,-0.12434999801208946
2580924666666.676,0.03799284049990775,0.47651338004885546,0.8783459128983089
54783700666634.86,-0.8373359793843167,-0.34551505735575905,-0.42366000846073937
504046666666.6701,-0.2949245813477236,-0.910271265123872,0.290561035251899
678919999999.9993,0.6712679042219484,-0.10067093910962138,0.734346486871327
2351532000000.0454,-0.5178080902656703,0.7793660705258346,-0.35279357954551727
5287346666666.67,0.4497620443834777,-0.8800558542072077,-0.15236730918283126
2582982000000.009,-0.8759344095795578,-0.11583978104525401,-0.468316191522244
1013236666666.6527,-0.31622880905905143,0.6122181946713073,-0.7246987114894707
458785333333.3359,0.3736857927237831,-0.7690560484970962,0.5185669894877902
373406000000.00085,0.4961239083272739,-0.38655439155948107,-0.7774553170132352
638802000000.0009,-0.2644297954235764,-0.09706279399533381,0.9595080496348454
1329037333333.3342,-0.1775696589045539,-0.11514376718128704,0.9773489290503274
881567333333.3246,0.965405504248676,0.19489354134976433,0.1732302511298398
2090250666666.7278,0.8300838314107216,-0.3927348295428004,-0.39587900486699734
17097468666662.525,-0.8084570308262324,-0.4793302444861426,0.3415256154792592
4154784666666.427,-0.6830981487811952,-0.6273444103082655,0.3739196571279433
18692930666663.605,0.8782493183242761,-0.09512882528015591,0.4686455392551623
439240666666.6688,0.5990476478810839,-0.5603188812860636,0.5720005829039645
24045083333337.047,0.7641104200406668,0.49552906855024015,0.41302083265497314
30586374666678.66,-0.6766188395102608,-0.5881303239705213,0.44304589835153374
1663354000000.0273,-0.10768818753955976,0.9800847608193918,-0.16684458598959728
1063641333333.3174,-0.6445166446513408,-0.18356425463356804,0.7422280371881675
2626186000000.002,-0.07852607974184247,-0.9776202192700569,0.19517264581580962
5789336000000.162,0.7179733662910246,0.39791909457053903,-0.5711170103165346
2766084666666.6465,-0.40015010762346515,-0.4563132017666363,0.7947692452922486
3044853333333.269,-0.4553338722388905,-0.13199996881178955,-0.880481159949277
13956949333331.18,-0.9543030944173707,-0.10181241021819655,-0.28096234109038987
794130666666.6614,-0.8289089920581468,0.37587069790115946,0.41428384151984754
268481999999.99896,0.5167259119092021,0.8020651543526234,-0.29947590910606814
3106573333333.2593,0.7551326437798205,0.36250794018675314,-0.5462258540197966
1232342666666.66,0.5825542441839703,0.7359917338808613,-0.3448865324165131
598684000000.0024,0.09785209683703262,-0.6701464585432947,-0.7357504272825646
262309999999.99902,-0.001911089880601396,-0.9983155243167908,-0.0579867367900575
2141684000000.0652,-0.09197193042392249,0.8858618441574659,-0.45474163772413756
2696135333333.324,-0.6522373969372076,-0.6251401261244688,-0.42870292831476964
2279525333333.39,0.36209906690017774,-0.8821300515823872,0.3012156002687698
7252100000000.625,-0.487162653920638,0.15401073086270356,0.8596238964827214
345632000000.0003,0.3949600445011919,0.7608333680883995,0.5149166430121273
2152999333333.3994,0.10498481308331405,-0.9160151143829057,0.38716210977306864
1210740666666.6582,0.3933669694658689,0.7020710080876753,0.5935981190468795
572967333333.3368,-0.012354916007789535,-0.0019022388052436186,-0.999921865716501
1670554666666.6946,0.2197967144276302,-0.9742311049061282,-0.05062764620445681
21084580666666.633,0.9904479545668327,0.06563849105785803,-0.12126185626991237
11175434666666.273,0.3340824659036398,0.28775258834651674,-0.897545182080336
395008000000.0013,-0.46317615081548225,-0.19864254870437842,0.8637181201989352
2748597333333.316,-0.526199684107988,0.8136555742041982,-0.24714064621403353
1129475999999.985,-0.7520718962627205,0.5748213686840871,-0.32244109067541094
13598973333331.406,-0.08062769016812528,0.4918879920559393,-0.866917169543509
8143954000000.907,0.8883735483830193,0.3962043298341078,0.23197967056203161
412495333333.33496,0.024067175581223583,0.23653527680195024,-0.9713247829061953
2301127333333.3867,0.8188833897168823,-0.5348290210511596,-0.20829765310066994
13863340666664.572,-0.46867514458708553,0.3416668971719229,-0.8146209794887345
258195333333.3324,-0.05745495845030654,-0.466261784467679,0.8827790641460009
1378413333333.3381,-0.7487918836651536,0.29836513361605577,0.5918521453872279
491702666666.66986,-0.9454041904054806,-0.03320866094909184,0.3242037964023958
448498666666.669,0.7415142717275132,-0.6692068698275246,0.04815340278798863
999863999999.9866,-0.31147270857423914,0.7524360273297989,-0.5803660711909142
922713999999.9896,-0.01059578732507298,-0.8705861672710402,0.49190187501907556
156357333333.3334,-0.9251254386043413,0.06935244700739805,0.373273573858653
4791529333333.18,0.08248219314567973,0.3545881388872351,-0.9313774420579262
720066666666.6643,-0.20326901957284327,0.9056427738001684,-0.372146304489823
1130504666666.6519,0.21798017211780543,0.21541046260866267,-0.9518839094985343
304485333333.3328,-0.4015906166904877,0.6760162189909672,0.6178406333734539
974147333333.3209,0.8800817606636214,-0.16712416071612046,-0.4444385328165783
1346524666666.669,-0.4309299950461183,0.13647083943548255,-0.8920061935622012
887739333333.3243,0.4219455451653452,-0.7639905063223057,0.4881397987918079
652174666666.667,0.34101734249783133,-0.6808212835457159,0.6482202958770118
342546000000.00024,-0.7301344863983434,-0.48402088180695946,-0.48231464600055496
433068666666.6687,0.5040968593733633,0.6838330218311395,0.5275023740450879
8465926666667.676,0.8665211512172215,0.3813222953419136,0.32207825379611665
80257601999978.81,0.01779446767189573,0.5755597766722004,0.8175660831989795
6499116000000.387,-0.613858868230037,0.21274269014351246,0.7602090749825601
52732539333306.72,0.5566696539955855,-0.6273587782199745,-0.5445547352753219
544164666666.6709,-0.8783429306251211,-0.4588536209361419,0.13404122789151507
296255999999.9993,-0.19120942729033522,-0.4611039764184066,0.8664999006615266
1370184000000.0042,0.5234944221386162,-0.23064038056308162,-0.8202186323435192
1164450666666.6545,-0.49776967641444914,0.37884176974261596,0.7801950158393332
4865593333333.203,-0.41038387000031884,-0.9037823221206507,0.12150141343114429
747840666666.6632,0.8942603919398526,0.386722647913902,0.2252641671416944
24182924666670.555,-0.4717839548390732,0.04833161633277224,-0.8803885249246863
496846000000.0033,0.07369214739996649,-0.5503653892663168,0.8316654409733022
318886666666.66644,-0.38593997083737924,0.9000713286349665,0.20229172568182108
536964000000.0041,-0.8176335482350923,-0.5447455939485023,0.1863534777625213
1974011333333.3853,0.2619642195061024,0.7920415477417864,-0.5514026970820456
557537333333.3374,-0.1952076285633267,0.6598294365858345,-0.7256163561865887
3222812666666.574,-0.024446922758072177,0.9562332865437231,-0.29158232057765554
2861750666666.6313,-0.36783308409376864,-0.3599549666786131,0.8573979497348154
1092443999999.9829,0.24645130049022024,-0.8385151403774976,0.48595690739445674
737553999999.997,-0.9304167792101375,0.020611003598666494,0.3659232207648073
1783708000000.0369,-0.020774468257799477,0.5879708372958857,-0.8086153077688925
1392814666666.6726,-0.03936718514363547,-0.6178538604578776,-0.7853068392998779
10863748666666.47,0.5889154197009513,0.7301759334938197,-0.3464415312644855
1691128000000.0295,0.13333156853075473,0.4743386600593411,-0.8701870651798023
16029712666663.201,0.146018047530778,-0.5101699288970875,-0.8475879738672796
2839119999999.9683,-0.46402966215528296,-0.4673706732275822,0.7524899510603784
1700386000000.0303,0.42838512627787,-0.16865193320007515,0.8877176966872806
6180229333333.619,0.7943624435663201,0.2472461384279091,-0.5548492185124101
819847333333.327,0.9516880035325717,-0.03895840439089309,0.3045852699319247
22762336000002.09,0.00989059737895873,-0.46866211898572496,-0.8833221350737779
7538069333334.049,-0.5483395356229063,-0.4060393682393781,-0.7310648296236266
5129960666666.62,-0.9866390889009087,-0.11016931001217452,0.1200251281366791
336374000000.0001,-0.6123742595889848,-0.6759732299725911,0.4099487267369726
5495137333333.402,-0.6881492501974869,0.6879697365842933,0.23053904440847894
3380198666666.5493,0.195128203971293,-0.44259162515415407,0.8752357610143351
1608834666666.6897,0.6623450138976774,-0.5795835405083722,0.4747441438676896
1179880666666.6558,-0.9721241014556342,-0.22300213601841165,-0.07242084437716478
3342137999999.8887,-0.2048809307825091,-0.6895277099546151,0.6946764292866405
1539914000000.0176,-0.27152636532196567,0.31936953847997906,0.9078967622070957
1777536000000.0364,-0.8144348637062526,-0.20720570525870077,0.5419978307041664
1478194000000.0127,-0.13573971391531578,0.9222820878222877,0.361898439549482
1333152000000.0012,0.8822386536498252,-0.38100024099365376,-0.2765750790814703
3864700666666.4727,-0.03443210757465414,-0.9260301616609083,-0.3758757369959378
490674000000.0032,0.9065165729808538,0.14634874329807881,0.3959921062926903
34381126000016.797,0.2537704764902437,0.9275242077090207,0.2744073420586046
2945072666666.618,-0.48087545204796733,0.25592396761866243,0.8386070130973058
20815069999999.625,0.9884608991551979,0.14384758517876658,0.04746496686541901
367234000000.00073,0.5681795433358899,0.3406537862861965,0.7490841103798009
2372105333333.3755,0.13865757011553864,-0.6898889808205219,0.7105119790630388
578110666666.6699,-0.22310437878881945,0.01630126878323787,0.9746582502607319
1724045333333.3655,-0.7100101055546816,-0.09864383269462323,0.6972481941758939
2005900000000.0544,0.30294493190517324,-0.32580928316046287,0.895585104409087
565766666666.6704,-0.28089323644680836,-0.9260146421050568,-0.252182220478528
330202000000.0,0.7617673455266154,0.4019829161963713,0.5080553575896976
2435882666666.6987,-0.815005723627168,0.5359623715972666,-0.22024987329574008
9881372000000.426,0.15627677075769855,-0.5011019447377248,0.8511606263811877
5429302666666.715,0.3985933580777614,0.45404289596099706,-0.7968490343368966
3805037999999.8154,0.8268420960944489,-0.29831638380395586,0.47680130377366736
3527297999999.8594,-0.9303849076079157,0.19686959899827589,0.30923499912795793
60917639999952.664,0.9739332479077623,-0.07682576826116179,-0.2134287467772782
12278165333332.242,-0.5522897196279496,0.41877517213267973,0.7208352244435099
804417333333.3276,0.2641727070484432,0.3602877247319658,0.8946538639374229
709779999999.998,-0.21894977292393653,0.24350764802632047,0.9448624356430126
19614615999998.105,0.04235329878459058,-0.13888046953590136,0.9894030590530589
299341999999.9994,0.06299379862245355,-0.700252447232294,-0.7111106042524589
902140666666.6571,0.6857783334494743,-0.5066394601802442,0.5225174970845785
2325815333333.383,-0.6231934253476944,0.1118960350561395,0.7740214673651649
9223025333334.176,0.10021999127426412,0.6923638249279779,-0.7145546076263778
264367333333.33234,-0.5076843000905563,0.24374382579166615,0.8263447215478561
588397333333.3362,0.3678322028357853,0.7676410832094819,-0.5248110497369001
8582166000001.046,-0.4210512717841945,0.6235463415649528,-0.6587152544536035
2018244000000.0554,-0.156271962707048,0.34273934119281063,0.9263416311871151
523591333333.33716,-0.35941991726293004,-0.6047198502081433,-0.7107258443583919
626458000000.0013,0.7648234174751418,0.5848739606533568,-0.2701251380958474
2418395333333.368,-0.6555197240734908,-0.7085919024264011,0.26113484479545823
703607999999.9983,-0.25726487525537634,-0.9350287896687726,0.24399989026715962
338431333333.3335,0.908202697485532,0.1357235495871466,0.3959128418824889
149156666666.6668,0.232370343071204,-0.9654242125645229,0.11815292402281785
702579333333.3317,-0.7246402537953799,0.4222269119167742,-0.5446291742393095
2241464666666.7295,0.9551746629667762,0.11653017001912523,0.27214349652640846
7508238000000.706,0.8521173026495913,-0.19566042916174547,-0.48539993715020846
3390485333333.2144,-0.41318557698678393,-0.13729131687734,0.9002381758624682
1517283333333.349,-0.15052891177707373,-0.07165661173244255,-0.9860052620114337
10356616000000.125,0.3506819236462702,0.8969111063687918,-0.26939312481958666
16808413333329.375,0.792656228743504,0.22738471469847568,0.5656786141932701
11663022666665.965,0.6157582640871759,0.6935593252470236,-0.3739214122930661
6994933333333.877,0.5161664198312609,-0.8261541858676468,0.22592363358432466
10467712000000.055,0.9649026609424545,0.13772366003059666,-0.22359572530338667
1907148000000.0466,-0.8428802333319202,0.30289393655151947,-0.44475631019542816
233507333333.33264,-0.3858654577231941,0.35727028722917464,0.8505679222726736
5085727999999.939,-0.659896218630697,-0.7498512655259795,0.04754009072345311
1171651333333.3218,0.807691752131598,0.5845500903169243,0.07704041438793419
39897865333339.21,0.29626679691789715,-0.8782625211116458,0.3753410836221174
249965999999.99915,-0.2154960930838839,-0.34534308348086445,0.9134000156325326
1321836666666.667,-0.2826068416265823,-0.939834424743075,-0.19194954319742785
928885999999.9894,0.854923965065751,-0.36320494100819717,-0.37038788422879954
2958445333333.2827,0.553620150912944,-0.7318600937903402,-0.39734812396728825
1021465999999.9857,-0.8829930173028686,0.3311863165949131,-0.3326243453126514
187217333333.3331,-0.9965164825897391,-0.05521824298321839,-0.0624967644668144
1039981999999.985,0.3573559676803733,-0.4547343722784081,-0.8157900238614015
12708147999998.637,0.5680042741161672,0.30757390251907285,-0.7633933711232721
2251751333333.3945,0.05598536643808315,0.98390859949533,-0.16967470814453134
2178716000000.068,0.801725909391999,0.184402780394757,-0.5685342388917798
2234264000000.064,-0.0662956302457631,-0.9920656526212295,-0.1068205518593277
847621333333.3259,0.9581599130559114,-0.11753157222184106,0.26099024990169695
844535333333.326,-0.7645662380297024,-0.30498212555065707,-0.5678242428425471
366205333333.33405,-0.47827862017951306,0.6359443188480741,0.6056602882838202
2476000666666.6924,0.9138978857316566,-0.3917540026771516,-0.10639293135184369
401180000000.0014,0.03977211175561563,-0.9718610731372869,0.23217285294999468
838363333333.3263,0.7959404074165964,-0.5731209690399826,-0.19496467035894982
694349999999.9987,-0.04257896293881838,-0.9501708214247399,0.30880809903253814
92580000000.00005,-0.5745896009755121,0.4401266024912837,0.6900256257779716
1161364666666.6543,0.25199410881113715,-0.07579781364342683,-0.9647557517689942
2171515333333.401,-0.6831645552444817,0.7251059288786943,0.08664630611038882
1640723333333.359,-0.6647080916430622,0.7017531025220018,0.2563313012587092
1991498666666.72,0.7169182882179346,-0.37366263877926054,0.5885612970619003
3143605333333.2534,-0.10576391106563303,0.9629786202829161,-0.24796405383464748
2281582666666.723,0.6623174923240244,0.25660501747730197,0.7039100825866109
